2.966320228576660156e+01
2.655446434020996094e+01
2.393826866149902344e+01
2.420656967163085938e+01
2.427425575256347656e+01
2.727252388000488281e+01
2.597992897033691406e+01
2.261362075805664062e+01
2.071898460388183594e+01
2.589814186096191406e+01
2.728025627136230469e+01
2.475289344787597656e+01
1.844613456726074219e+01
3.405819702148437500e+01
2.736034584045410156e+01
2.639894676208496094e+01
2.273767280578613281e+01
2.891934776306152344e+01
2.096319007873535156e+01
3.635669326782226562e+01
2.705037879943847656e+01
2.334158706665039062e+01
2.884520530700683594e+01
3.057964134216308594e+01
2.181139183044433594e+01
2.959174156188964844e+01
2.937073707580566406e+01
2.054082107543945312e+01
2.430413055419921875e+01
2.574607849121093750e+01
2.006348800659179688e+01
2.181760787963867188e+01
2.944892501831054688e+01
2.689192581176757812e+01
2.094728660583496094e+01
2.312629508972167969e+01
2.660272598266601562e+01
2.883748817443847656e+01
2.858660316467285156e+01
2.240250587463378906e+01
2.747356033325195312e+01
2.980832099914550781e+01
3.804858016967773438e+01
4.435990905761718750e+01
3.447693252563476562e+01
2.898861694335937500e+01
2.708583450317382812e+01
2.541811370849609375e+01
2.054860496520996094e+01
2.791124534606933594e+01
2.518293190002441406e+01
2.841552352905273438e+01
2.675684165954589844e+01
2.685738754272460938e+01
2.633193206787109375e+01
2.242193222045898438e+01
3.116207695007324219e+01
2.748987007141113281e+01
2.590954589843750000e+01
2.751450920104980469e+01
2.188532257080078125e+01
3.176744651794433594e+01
1.987708854675292969e+01
2.775883293151855469e+01
3.119422721862792969e+01
2.283963394165039062e+01
2.738165283203125000e+01
3.263744735717773438e+01
3.299264526367187500e+01
2.356046295166015625e+01
2.731023216247558594e+01
2.948021125793457031e+01
2.894081306457519531e+01
2.544151115417480469e+01
2.647688102722167969e+01
2.573257446289062500e+01
2.582546997070312500e+01
2.949950218200683594e+01
2.300690078735351562e+01
4.282176971435546875e+01
2.701483345031738281e+01
2.095807647705078125e+01
2.771940422058105469e+01
2.771950721740722656e+01
2.547887039184570312e+01
2.477401924133300781e+01
2.574685478210449219e+01
1.966136360168457031e+01
2.676707267761230469e+01
2.243344688415527344e+01
2.219493293762207031e+01
2.876572608947753906e+01
2.823469734191894531e+01
2.941576576232910156e+01
2.547409057617187500e+01
3.364043426513671875e+01
2.238525199890136719e+01
3.357456970214843750e+01
2.361659431457519531e+01
2.456382560729980469e+01
2.125588035583496094e+01
3.308152389526367188e+01
2.304632759094238281e+01
2.556842994689941406e+01
2.578659820556640625e+01
2.015043258666992188e+01
4.312698745727539062e+01
2.412694740295410156e+01
2.916221046447753906e+01
3.342937469482421875e+01
3.033049583435058594e+01
1.938588905334472656e+01
3.321954727172851562e+01
4.650546646118164062e+01
3.004247856140136719e+01
2.613065719604492188e+01
4.354663467407226562e+01
